"gene_id","gene_name","chromosome","count","locus"
,"Rab22a",2,67,"chr2:173485345-173527683"
,"1700010B08Rik",2,0,"chr2:173544915-173547587"
,"Vapb",2,170,"chr2:173563071-173609837"
,"Stx16",2,193,"chr2:173902551-173925272"
,"Npepl1",2,221,"chr2:173935851-173948203"
,"Gm10714",2,0,"chr2:173950538-174009419"
,"Mir296",2,0,"chr2:174092547-174092626"
,"Mir298",2,0,"chr2:174093004-174093086"
,"Nespas",2,0,"chr2:174106737-174120937"
,"Gnas",2,315,"chr2:174109820-174172243"
,"Th1l",2,85,"chr2:174241304-174253003"
,"Ctsz",2,316,"chr2:174252994-174264493"
,"Tubb1",2,61,"chr2:174276195-174283383"
,"Atp5e",2,133,"chr2:174286575-174289602"
,"Slmo2",2,247,"chr2:174290591-174298442"
,"Zfp831",2,59,"chr2:174469034-174536331"
,"Edn3",2,2,"chr2:174586273-174609543"
,"Gm14393",2,0,"chr2:174887049-174893264"
,"0610010B08Rik",2,0,"chr2:174952492-175261278"
,"Gm14430",2,0,"chr2:175244891-175261278"
,"Gm14308",2,0,"chr2:175247800-175261277"
,"Gm14391",2,0,"chr2:175010665-175032425"
,"Gm6710",2,0,"chr2:175018480-175032418"
,"0610010B08Rik",2,0,"chr2:175017505-175163713"
,"Gm4724",2,0,"chr2:175147334-175163713"
,"Gm14308",2,0,"chr2:175150243-175163712"
,"Gm14288",2,0,"chr2:175100624-175112306"
,"Gm14440",2,0,"chr2:175100625-175112306"
,"Gm14435",2,0,"chr2:175100630-175110056"
,"Gm14431",2,0,"chr2:175197962-175210780"
,"Gm14306",2,0,"chr2:175295525-175306054"
,"Gm14436",2,0,"chr2:175295560-175308823"
,"Gm14405",2,0,"chr2:175393150-175404796"
,"Gm14405",2,0,"chr2:175594788-176850107"
,"Gm8898",2,0,"chr2:175917414-175930232"
,"Gm14431",2,0,"chr2:175917414-175930232"
,"Gm14440",2,0,"chr2:176318181-176329862"
,"Gm14288",2,0,"chr2:176318181-176329863"
,"Gm14435",2,0,"chr2:176320431-176329857"
,"Gm14434",2,0,"chr2:175639522-175655901"
,"Gm14308",2,0,"chr2:175639523-175652992"
,"Gm8898",2,0,"chr2:175690012-175702830"
,"0610010B08Rik",2,0,"chr2:175737073-175753460"
,"Gm14308",2,0,"chr2:175737074-175750551"
,"Gm14440",2,0,"chr2:175788488-175800169"
,"Gm14288",2,0,"chr2:175788488-175800170"
,"Gm14435",2,0,"chr2:175790738-175800164"
,"Gm14391",2,0,"chr2:175868369-175987706"
,"Gm6710",2,0,"chr2:175868376-175882314"
,"Gm14308",2,0,"chr2:175964487-175977956"
,"OTTMUSG00000016609",2,0,"chr2:176082748-176097171"
,100043387,2,0,"chr2:176083704-176097171"
,"Gm14306",2,0,"chr2:176131421-176141950"
,"Gm14436",2,0,"chr2:176131456-176144719"
,"Gm14308",2,0,"chr2:176181276-176194747"
,"Gm14434",2,0,"chr2:176266768-176283149"
,"0610010B08Rik",2,0,"chr2:176266768-176598837"
,"Gm14308",2,0,"chr2:176266769-176280240"
,"Gm14430",2,0,"chr2:176404641-176421028"
,"Gm14308",2,0,"chr2:176407550-176421027"
,100043387,2,0,"chr2:176493061-176506522"
,"OTTMUSG00000016609",2,0,"chr2:176493061-176507478"
,"Gm14295",2,0,"chr2:176583304-176593409"
,"Gm14405",2,0,"chr2:176637496-176649142"
,"Gm14420",2,0,"chr2:177249446-177263899"
,"Gm14403",2,1,"chr2:177282930-177297016"
,"Gm14322",2,0,"chr2:177493992-177507980"
,"Gm14325",2,0,"chr2:177563695-177575023"
,"Gm14327",2,0,"chr2:177631867-177662555"
,"Gm14326",2,0,"chr2:177677315-177691994"
,"Etohi1",2,5,"chr2:177757988-177770564"
,"Zfp931",2,3,"chr2:177801582-177813130"
,"Phactr3",2,0,"chr2:177853679-178073197"
,"Sycp2",2,1,"chr2:178080000-178142363"
,"Ppp1r3d",2,8,"chr2:178145911-178149177"
,"9030418K01Rik",2,10,"chr2:178149238-178156866"
,"Cdh26",2,0,"chr2:178165311-178222071"
,"4930591A17Rik",2,0,"chr2:179149640-179151585"
,"Cdh4",2,2,"chr2:179177182-179634080"
,"Taf4a",2,103,"chr2:179646850-179711351"
,"4921531C22Rik",2,15,"chr2:179711557-179713718"
,"Lsm14b",2,54,"chr2:179759691-179770166"
,"Psma7",2,260,"chr2:179771080-179777107"
,"Ss18l1",2,30,"chr2:179777187-179804906"
,"Gtpbp5",2,32,"chr2:179805297-179820607"
,"Hrh3",2,0,"chr2:179834177-179838927"
,"Osbpl2",2,97,"chr2:179854070-179897385"
,"Adrm1",2,0,"chr2:179906292-179910988"
,"Lama5",2,32,"chr2:179911077-179960564"
,"Rps21",2,0,"chr2:179992083-179993149"
,"Mir3091",2,1,"chr2:179992240-179992316"
,"Cables2",2,12,"chr2:179993243-180008170"
,"BC066135",2,0,"chr2:180012350-180024584"
,"Gata5",2,1,"chr2:180059792-180069384"
,"Gm14318",2,0,"chr2:180067561-180075437"
,"B230312C02Rik",2,0,"chr2:180105562-180120590"
,"Gm6307",2,0,"chr2:180120308-180136507"
,"Mir1a-1",2,0,"chr2:180123752-180123829"
,"Mir133a-2",2,0,"chr2:180133083-180133187"
,"Slco4a1",2,3,"chr2:180195682-180209557"
,"Ntsr1",2,0,"chr2:180234680-180279684"
,"1600027N09Rik",2,13,"chr2:180316008-180320339"
,"Ogfr",2,139,"chr2:180324111-180330542"
,"Col9a3",2,1,"chr2:180332926-180356890"
,"Tcfl5",2,0,"chr2:180356661-180377396"
,"Dido1",2,296,"chr2:180392668-180444704"
,"2310003C23Rik",2,267,"chr2:180447250-180453222"
,"Slc17a9",2,26,"chr2:180460043-180476983"
,"Bhlhe23",2,0,"chr2:180509085-180511605"
,"Mir124a-3",2,0,"chr2:180628744-180628812"
,"Ythdf1",2,107,"chr2:180639081-180655641"
,"Birc7",2,0,"chr2:180663727-180668715"
,"Nkain4",2,2,"chr2:180669476-180689404"
,"Arfgap1",2,115,"chr2:180701929-180717229"
,"Col20a1",2,1,"chr2:180721239-180752245"
,"Chrna4",2,0,"chr2:180757015-180773882"
,"Kcnq2",2,0,"chr2:180810283-180869930"
,"Eef1a2",2,0,"chr2:180882396-180891720"
,"Ppdpf",2,12,"chr2:180922047-180923209"
,"Ptk6",2,0,"chr2:180929828-180937494"
,"Srms",2,13,"chr2:180940267-180947876"
,"BC051628",2,5,"chr2:180954720-180957556"
,"BC006779",2,555,"chr2:180962319-180976732"
,"Gmeb2",2,82,"chr2:180986155-181022671"
,"Stmn3",2,0,"chr2:181041163-181049205"
,"Rtel1",2,201,"chr2:181054428-181091321"
,"Arfrp1",2,76,"chr2:181092394-181100109"
,"Zgpat",2,28,"chr2:181099635-181115498"
,"Lime1",2,117,"chr2:181115939-181118333"
,"Slc2a4rg-ps",2,86,"chr2:181118954-181122301"
,"Zbtb46",2,42,"chr2:181125590-181194131"
,"Abhd16b",2,1,"chr2:181227910-181229685"
,"Tpd52l2",2,131,"chr2:181231957-181251462"
,"Dnajc5",2,406,"chr2:181255209-181286954"
,"Uckl1",2,54.8985,"chr2:181303858-181316678"
,"Znf512b",2,68,"chr2:181316807-181327166"
,"Gm16119",2,2.10146,"chr2:181313184-181319820"
,"Samd10",2,11,"chr2:181329923-181333852"
,"Prpf6",2,100,"chr2:181336023-181390366"
,"Sox18",2,12,"chr2:181404541-181406345"
,"Tcea2",2,8,"chr2:181415014-181422756"
,"Rgs19",2,46,"chr2:181423127-181428629"
,"4930526D03Rik",2,1,"chr2:181431499-181433147"
,"Oprl1",2,0,"chr2:181449720-181455690"
,"Myt1",2,0,"chr2:181498036-181562480"
,"Pcmtd2",2,114,"chr2:181572607-181592155"
,"Polr3k",2,61,"chr2:181599064-181605531"
,"Gm14496",2,0,"chr2:181725930-181735792"
,"Hnf4g",3,1,"chr3:3508029-3659800"
,"1110015O18Rik",3,0,"chr3:4798707-4814911"
,"2700069I18Rik",3,0,"chr3:5177827-5220823"
,"Zfhx4",3,0,"chr3:5218553-5415855"
,"Pxmp3",3,72,"chr3:5560187-5576239"
,"1700008P02Rik",3,0,"chr3:6615412-6620443"
,"Pkia",3,25,"chr3:7366603-7445365"
,"Fam164a",3,36,"chr3:7503425-7553848"
,"Il7",3,33,"chr3:7572076-7613427"
,"1700010I02Rik",3,0,"chr3:7925302-7954887"
,"Gm6194",3,1,"chr3:8461386-8463098"
,"Stmn2",3,2,"chr3:8509526-8561604"
,"Hey1",3,9,"chr3:8663358-8667038"
,"Mrps28",3,54,"chr3:8802145-8923857"
,"Tpd52",3,17,"chr3:8929435-9004515"
,"4930539M17Rik",3,0,"chr3:9061963-9071076"
,"Zbtb10",3,19,"chr3:9250566-9285332"
,"C030034L19Rik",3,0,"chr3:9403077-9413903"
,"Zfp704",3,19,"chr3:9427009-9610085"
,"Pag1",3,375,"chr3:9687481-9833679"
,"Fabp5",3,2,"chr3:10012605-10016610"
,"Gm9833",3,0,"chr3:10088276-10092562"
,"Pmp2",3,0,"chr3:10179850-10183885"
,"Fabp9",3,0,"chr3:10193623-10197222"
,"Fabp4",3,10,"chr3:10204342-10208576"
,"Fabp12",3,0,"chr3:10244208-10301183"
,"Impa1",3,192,"chr3:10313539-10331439"
,"Slc10a5",3,1,"chr3:10331733-10335656"
,"Zfand1",3,0,"chr3:10339955-10351301"
,"Chmp4c",3,0,"chr3:10366972-10391005"
,"Snx16",3,26,"chr3:10417816-10440124"
,"Gm10745",3,0,"chr3:11823228-11844359"
,"Ralyl",3,0,"chr3:13471654-14182287"
,"4930539N22Rik",3,0,"chr3:13597138-13652865"
,"Gm6300",3,0,"chr3:14363209-14377566"
,"Slc7a12",3,0,"chr3:14480698-14505818"
,"Lrrcc1",3,82,"chr3:14533787-14572658"
,"E2f5",3,20,"chr3:14578670-14606309"
,"1810022K09Rik",3,0,"chr3:14606288-14611256"
,"Car13",3,69,"chr3:14641726-14663002"
,"Car1",3,1223,"chr3:14766213-14808365"
,"Car3",3,32,"chr3:14863537-14872373"
,"Car2",3,21827,"chr3:14886425-14900770"
,"A930001A20Rik",3,0,"chr3:14971200-15002727"
,"Gm9733",3,13,"chr3:15296550-15332302"
,"Sirpb1a",3,0,"chr3:15371826-15426427"
,"Sirpb1b",3,0,"chr3:15495753-15575065"
,"LOC100038947",3,0,"chr3:15695146-15748487"
,"Gm5150",3,0,"chr3:15848069-15906332"
,"Ythdf3",3,46,"chr3:16083182-16117038"
,"2610100L16Rik",3,0,"chr3:17689920-17700071"
,"Mir124a-2",3,0,"chr3:17695661-17695770"
,"Cypt12",3,0,"chr3:17848443-17848952"
,"Bhlhe22",3,1,"chr3:17954324-17957514"
,"Cyp7b1",3,21,"chr3:17971949-18143338"
,"4930433B08Rik",3,0,"chr3:18368284-18380477"
,"Armc1",3,256,"chr3:19032143-19063065"
,"Mtfr1",3,248,"chr3:19087328-19120817"
,"Pde7a",3,150,"chr3:19125917-19211322"
,"Dnajc5b",3,0,"chr3:19408594-19510862"
,"Trim55",3,3,"chr3:19544459-19591599"
,"Crh",3,0,"chr3:19593400-19595396"
,"4632415L05Rik",3,36,"chr3:19794870-19798984"
,"Cp",3,162,"chr3:19857053-19907609"
,"Hps3",3,220,"chr3:19895944-19935310"
,"Hltf",3,225,"chr3:19957810-20018376"
,"Gyg",3,58,"chr3:20021969-20054995"
,"Cpa3",3,7,"chr3:20115514-20142080"
,"Cpb1",3,657,"chr3:20149382-20174651"
,"Agtr1b",3,0,"chr3:20213394-20266099"
,"Tbl1xr1",3,159,"chr3:21975573-22115516"
,"Rprl2",3,0,"chr3:22150291-22150529"
,"Nlgn1",3,0,"chr3:25330762-26230831"
,"Spata16",3,0,"chr3:26536552-26882134"
,"Ect2",3,339,"chr3:26996143-27052800"
,"1700125G22Rik",3,0,"chr3:27052947-27055941"
,"Nceh1",3,109,"chr3:27081925-27143833"
,"Tnfsf10",3,123,"chr3:27215998-27238587"
,"Ghsr",3,0,"chr3:27270272-27276932"
,"Fndc3b",3,88,"chr3:27315083-27609361"
,"Mir3092",3,0,"chr3:27483821-27483917"
,"Tmem212",3,0,"chr3:27764986-27795290"
,"Pld1",3,73,"chr3:27837601-28032284"
,"Tnik",3,60,"chr3:28162135-28569507"
,"Slc2a2",3,0,"chr3:28596824-28627282"
,"Eif5a2",3,37,"chr3:28680232-28697768"
,"Rpl22l1",3,39,"chr3:28704432-28706337"
,"Gm1527",3,0,"chr3:28791538-28825646"
,"Egfem1",3,0,"chr3:28981498-29589978"
,"Mir551b",3,0,"chr3:29315744-29315842"
,"Mecom",3,8,"chr3:29850217-29912126"
,"Mecom",3,1,"chr3:30135490-30408409"
,"Arpm1",3,4,"chr3:30495994-30498792"
,"Mynn",3,159,"chr3:30501008-30517416"
,"Lrrc34",3,0,"chr3:30523188-30546740"
,"Lrriq4",3,0,"chr3:30543428-30571353"
,"Samd7",3,0,"chr3:30645214-30666096"
,"Sec62",3,488,"chr3:30691797-30720185"
,"Gpr160",3,4,"chr3:30754871-30796114"
,"Phc3",3,265,"chr3:30798216-30868337"
,"Prkci",3,104,"chr3:30894692-30951662"
,"Skil",3,200,"chr3:30993982-31021499"
,"Cldn11",3,0,"chr3:31048841-31063248"
,"Slc7a14",3,0,"chr3:31101777-31209241"
,"Kcnmb2",3,1,"chr3:31801624-32099102"
,"Zmat3",3,23,"chr3:32233715-32264587"
,"4930429B21Rik",3,1,"chr3:32264410-32266360"
,"Pik3ca",3,248,"chr3:32335072-32367408"
,"Kcnmb3",3,0,"chr3:32371242-32390891"
,"Zfp639",3,321,"chr3:32409471-32419755"
,"Mfn1",3,87,"chr3:32428403-32478147"
,"Gnb4",3,82,"chr3:32482449-32515457"
,"Actl6a",3,309,"chr3:32607467-32625893"
,"Mrpl47",3,41,"chr3:32626418-32635677"
,"Ndufb5",3,64,"chr3:32635984-32650481"
,"Usp13",3,0,"chr3:32716547-32834179"
,"Pex5l",3,2,"chr3:32848552-33042004"
,"4930419G24Rik",3,0,"chr3:32923698-32987529"
,"Ttc14",3,756,"chr3:33699116-33715556"
,"Ccdc39",3,0,"chr3:33711282-33743232"
,"Fxr1",3,116.562,"chr3:33919000-33968266"
,"Dnajc19",3,55.4376,"chr3:33956679-33980248"
,"Sox2ot",3,0,"chr3:34459302-34576915"
,"Mir1897",3,0,"chr3:34537385-34537464"
,"Sox2",3,0,"chr3:34548926-34551382"
,"Gm3143",3,0,"chr3:34598561-34615584"
,"Gm6639",3,0,"chr3:35496073-35565085"
,"Atp11b",3,172,"chr3:35653059-35755198"
,"Dcun1d1",3,53,"chr3:35791026-35831888"
,"Mccc1",3,38.9659,"chr3:35858230-35899600"
,"Ccdc144b",3,0,"chr3:35906168-35952469"
,"A330050B17Rik",3,1.03414,"chr3:35898834-35907750"
,"Acad9",3,113,"chr3:35964921-35991779"
,"D3Ertd254e",3,47,"chr3:36050001-36069263"
,"Qrfpr",3,0,"chr3:36078347-36121197"
,"Anxa5",3,157,"chr3:36347845-36374809"
,"1810062G17Rik",3,0,"chr3:36374858-36381221"
,"E330009D11",3,0,"chr3:36398725-36405731"
,"Gm11549",3,0,"chr3:36413978-36420367"
,"Exosc9",3,69.6736,"chr3:36451527-36464649"
,"Ccna2",3,1527.33,"chr3:36463786-36470918"
,"Bbs7",3,15,"chr3:36472064-36512311"
,"Trpc3",3,0,"chr3:36519403-36589089"
,"4932438A13Rik",3,332,"chr3:36762027-36951955"
,"Adad1",3,0,"chr3:36962577-37010434"
,"Il2",3,0,"chr3:37019641-37024876"
,"Il21",3,1,"chr3:37121680-37131540"
,"Cetn4",3,6,"chr3:37207548-37211368"
,"Bbs12",3,45,"chr3:37211475-37220373"
,"Fgf2",3,2,"chr3:37247574-37303752"
,"Nudt6",3,25,"chr3:37303905-37318512"
,"Spata5",3,64,"chr3:37319201-37478017"
,"Spry1",3,9,"chr3:37538871-37543521"
,"Gm5148",3,0,"chr3:37613111-37623282"
,"LOC626410",3,0,"chr3:37797734-37891650"
,"5430434I15Rik",3,0,"chr3:38102072-38107041"
,"Ankrd50",3,74,"chr3:38348182-38383738"
,"Fat4",3,24,"chr3:38785861-38910905"
,"1700017G19Rik",3,0,"chr3:40403786-40421834"
,"Intu",3,24,"chr3:40439688-40508662"
,"Slc25a31",3,0,"chr3:40512792-40530016"
,"Hspa4l",3,212,"chr3:40549534-40594287"
,"Plk4",3,263,"chr3:40603872-40620805"
,"Mfsd8",3,50,"chr3:40622093-40650776"
,"Gm2011",3,0,"chr3:40650920-40679531"
,"Gm10731",3,7,"chr3:40657397-40659207"
,"3110057O12Rik",3,31,"chr3:40698198-40740229"
,"1700034I23Rik",3,0,"chr3:40704120-40706465"
,"Larp1b",3,126,"chr3:40754552-40781715"
,"Pgrmc2",3,253,"chr3:40870247-40886968"
,"C430002E04Rik",3,0,"chr3:41291602-41297121"
,"Phf17",3,143,"chr3:41359655-41420786"
,"Sclt1",3,43,"chr3:41430626-41546436"
,"D3Ertd751e",3,17,"chr3:41546539-41562861"
,"2610316D01Rik",3,0,"chr3:45084360-45182182"
,"Pcdh10",3,0,"chr3:45182319-45238501"
,"1700027H10Rik",3,0,"chr3:45220505-45243231"
,"Pabpc4l",3,1,"chr3:46246118-46251863"
,"Gm7977",3,0,"chr3:47829933-47830681"
,"1700018B24Rik",3,0,"chr3:48409652-48413022"
,"Pcdh18",3,37,"chr3:49547217-49561238"
,"Slc7a11",3,71,"chr3:50168857-50247535"
,"Ccrn4l",3,95,"chr3:51028368-51055576"
,"Elf2",3,255,"chr3:51059586-51129909"
,"4930583H14Rik",3,0,"chr3:51192334-51200469"
,"Ndufc1",3,17,"chr3:51209400-51212877"
,"Naa15",3,219,"chr3:51219937-51279907"
,"Rab33b",3,38,"chr3:51287887-51300134"
,"Setd7",3,284,"chr3:51319239-51364745"
,"5031434O11Rik",3,3,"chr3:51363678-51371038"
,"Mgst2",3,100,"chr3:51465114-51486597"
,"Maml3",3,24,"chr3:51491534-51908928"
,"Foxo1",3,218,"chr3:52072258-52154031"
,"Gm2447",3,0,"chr3:52543645-52580576"
,"LOC622124",3,0,"chr3:52710677-52731588"
,"Cog6",3,76,"chr3:52786044-52821145"
,"Lhfp",3,128,"chr3:52845468-53065601"
,"Nhlrc3",3,32,"chr3:53255917-53267180"
,"2810046L04Rik",3,103,"chr3:53267738-53285677"
,"Stoml3",3,0,"chr3:53292714-53311574"
,"Frem2",3,15,"chr3:53317859-53461277"
,"Ufm1",3,20,"chr3:53657297-53667729"
,"Trpc4",3,0,"chr3:53959978-54122393"
,"Postn",3,43,"chr3:54165028-54194963"
,"Fam48a",3,107,"chr3:54497026-54520759"
,"Exosc8",3,334,"chr3:54532600-54539286"
,"Alg5",3,64,"chr3:54539460-54553717"
,"Smad9",3,5,"chr3:54559503-54605179"
,"Rfxap",3,59,"chr3:54607036-54611713"
,"6030405A18Rik",3,0,"chr3:54700990-54719809"
,"Ccna1",3,0,"chr3:54849390-54858977"
,"4931419H13Rik",3,0,"chr3:54859163-54887924"
,"Spg20",3,66,"chr3:54916029-54941254"
,"A730037C10Rik",3,0,"chr3:54943959-54976857"
,"Sohlh2",3,0,"chr3:54985965-55013879"
,"Dclk1",3,74,"chr3:55046447-55342990"
,"Nbea",3,16,"chr3:55429119-55987623"
,"Mab21l1",3,0,"chr3:55586431-55589209"
,"4933417G07Rik",3,0,"chr3:55651026-55651987"
,"Tm4sf1",3,73,"chr3:57090985-57105841"
,"Tm4sf4",3,0,"chr3:57229331-57245597"
,"Wwtr1",3,51,"chr3:57259565-57379832"
,"Commd2",3,39,"chr3:57448270-57455606"
,"Gm410",3,0,"chr3:57471343-57496459"
,"Rnf13",3,196,"chr3:57539987-57639155"
,"Pfn2",3,12,"chr3:57645816-57651679"
,"1700007F19Rik",3,0,"chr3:57945628-57967729"
,"Tsc22d2",3,66,"chr3:58219610-58270709"
,"Serp1",3,636,"chr3:58325892-58329806"
,"Eif2a",3,163,"chr3:58329742-58361423"
,"2810407C02Rik",3,98,"chr3:58380579-58397466"
,"Fam194a",3,0,"chr3:58420221-58441129"
,"Gm8234",3,0,"chr3:58455963-58457963"
,"Siah2",3,21,"chr3:58478870-58496310"
,"4930593A02Rik",3,0,"chr3:58496510-58592446"
,"Clrn1",3,0,"chr3:58649136-58689134"
,"Med12l",3,32.2992,"chr3:58810899-59122334"
,"Igsf10",3,85.7008,"chr3:59120656-59148178"
,"Gpr171",3,55,"chr3:58900369-58905743"
,"P2ry14",3,108,"chr3:58918546-58934546"
,"F630111L10Rik",3,2,"chr3:58950217-58957550"
,"Gpr87",3,0,"chr3:58982844-58984007"
,"P2ry13",3,328,"chr3:59011813-59014804"
,"P2ry12",3,88,"chr3:59020192-59066753"
,"Gm5538",3,0,"chr3:59533707-59556319"
,"Gm8298",3,0,"chr3:59664972-59681235"
,"C130079G13Rik",3,0,"chr3:59729135-59741871"
,"Gm9696",3,0,"chr3:59756230-59777516"
,"Aadacl2",3,0,"chr3:59810664-59829342"
,"Aadac",3,0,"chr3:59835709-59844079"
,"Sucnr1",3,9,"chr3:59885790-59891488"
,"Mbnl1",3,644,"chr3:60276751-60433670"
,"P2ry1",3,71,"chr3:60806716-60812901"
,"Rap2b",3,101,"chr3:61168428-61172625"
,"Arhgef26",3,5,"chr3:62142698-62266143"
,"Dhx36",3,207,"chr3:62272563-62310910"
,"Gpr149",3,0,"chr3:62333884-62409062"
,"Mme",3,8,"chr3:63099793-63186153"
,"Plch1",3,1,"chr3:63500155-63654913"
,"E130311K13Rik",3,15,"chr3:63718617-63733307"
,"Slc33a1",3,57,"chr3:63746257-63768655"
,"Gmps",3,112,"chr3:63780064-63823000"
,"Vmn2r1",3,0,"chr3:63885563-63909380"
,"Vmn2r2",3,0,"chr3:63920353-63941402"
,"Vmn2r3",3,0,"chr3:64062882-64091339"
,"Vmn2r4",3,0,"chr3:64192542-64213979"
,"Vmn2r5",3,0,"chr3:64294742-64311607"
,"Vmn2r6",3,0,"chr3:64341482-64363740"
,"Vmn2r-ps11",3,0,"chr3:64436784-64648665"
,"Vmn2r7",3,0,"chr3:64494581-64523524"
,"Kcnab1",3,1,"chr3:64913564-65182141"
,"A730090N16Rik",3,0,"chr3:65127941-65153351"
,"Ssr3",3,951,"chr3:65183578-65196475"
,"4931440P22Rik",3,1.17036,"chr3:65331406-65333336"
,"Tiparp",3,54.8296,"chr3:65332368-65359440"
,"Lekr1",3,3,"chr3:65470149-65635084"
,"Ccnl1",3,273,"chr3:65750072-65762147"
,"Veph1",3,0,"chr3:65858747-66100741"
,"Ptx3",3,1,"chr3:66023808-66029728"
,"Shox2",3,0,"chr3:66777190-66785693"
,"Rsrc1",3,108,"chr3:66789593-67162325"
,"Mlf1",3,0,"chr3:67178018-67203922"
,"Gfm1",3,101,"chr3:67234036-67278990"
,"Lxn",3,5,"chr3:67261920-67267829"
,"Rarres1",3,3,"chr3:67282807-67319445"
,"Mfsd1",3,521,"chr3:67386689-67408153"
,"Iqcj",3,0,"chr3:67696141-67860515"
,"Iqcj-schip1",3,0,"chr3:67696141-68430404"
,"Schip1",3,12,"chr3:67868723-68430404"
,"Il12a",3,7,"chr3:68494565-68502469"
,"1110032F04Rik",3,0,"chr3:68673507-68676085"
,"Ift80",3,225,"chr3:68696420-68808492"
,"Smc4",3,1449,"chr3:68808893-68838545"
,"Mir15b",3,0,"chr3:68813693-68813757"
,"Mir16-2",3,0,"chr3:68813823-68813918"
,"Trim59",3,577,"chr3:68839215-68848664"
,"Kpna4",3,135,"chr3:68876142-68931014"
,"Gm1647",3,0,"chr3:68935154-68961099"
,"Arl14",3,0,"chr3:69026340-69027540"
,"Ppm1l",3,100,"chr3:69120839-69359318"
,"B3galnt1",3,22,"chr3:69378107-69402783"
,"Nmd3",3,92,"chr3:69525976-69552968"
,"1110032A04Rik",3,0,"chr3:69623460-69663818"
,"Otol1",3,0,"chr3:69811534-69832630"
,"Gm6634",3,2,"chr3:70576300-70611213"
,"Sis",3,0,"chr3:72692481-72770788"
,"Slitrk3",3,0,"chr3:72852046-72860865"
,"LOC626082",3,0,"chr3:72870272-73398752"
,"4930509J09Rik",3,0,"chr3:73155127-73285573"
,"Bche",3,3,"chr3:73439730-73512337"
,"Gm20356",3,0,"chr3:73813140-73821199"
,"Zbbx",3,0,"chr3:74841828-74947645"
,"Serpini2",3,14,"chr3:75046292-75074000"
,"Pdcd10",3,8,"chr3:75320411-75360721"
,"Serpini1",3,21,"chr3:75361454-75446445"
,"2410007B07Rik",3,0,"chr3:75451362-75459653"
,"Golim4",3,222,"chr3:75680305-75760753"
,"Fstl5",3,0,"chr3:75878482-76513927"
,"Rapgef2",3,39,"chr3:78866450-78949797"
,"4921511C10Rik",3,0,"chr3:79016840-79057835"
,"Gm17359",3,0,"chr3:79149297-79268050"
,"Fnip2",3,94,"chr3:79259892-79371601"
,"Ppid",3,55,"chr3:79395310-79407572"
,"Etfdh",3,219,"chr3:79407709-79432689"
,"4930579G24Rik",3,59,"chr3:79433000-79436741"
,"Rxfp1",3,0,"chr3:79448637-79541716"
,"Tmem144",3,4,"chr3:79617074-79646584"
,"Fam198b",3,65,"chr3:79689851-79750200"
,"Gria2",3,8,"chr3:80488857-80606713"
,"Glrb",3,0,"chr3:80647525-80717546"
,"Pdgfc",3,3,"chr3:80840337-81017953"
,"Ctso",3,242,"chr3:81736537-81760647"
,"Tdo2",3,5,"chr3:81762335-81779650"
,"Accn5",3,1,"chr3:81800843-81825155"
,"Gucy1b3",3,61,"chr3:81835925-81878633"
,"Gucy1a3",3,106,"chr3:81896348-81949799"
,"Mtap9",3,6,"chr3:82161993-82199190"
,"Npy2r",3,0,"chr3:82342304-82352007"
,"Rbm46",3,1,"chr3:82641154-82680405"
,"4930564K09Rik",3,0,"chr3:82680626-82747560"
,"Lrat",3,55,"chr3:82696503-82707896"
,"Fgg",3,0,"chr3:82811817-82818971"
,"Fga",3,5,"chr3:82830074-82837539"
,"Fgb",3,1,"chr3:82846226-82853712"
,"Plrg1",3,182,"chr3:82859459-82876213"
,"1700028M03Rik",3,0,"chr3:83359288-83378040"
,"Sfrp2",3,2,"chr3:83570242-83578236"
,"Tlr2",3,50,"chr3:83640193-83645530"
,"D930015E06Rik",3,388,"chr3:83702208-83844083"
,"Mnd1",3,4,"chr3:83891855-83959708"
,"Trim2",3,134,"chr3:83965795-84024799"
,"Gm6525",3,0,"chr3:83978559-83979115"
,"4930565D16Rik",3,0,"chr3:84153297-84183843"
,"Fhdc1",3,685,"chr3:84246117-84284361"
,"Arfip1",3,82,"chr3:84299985-84386547"
,"Tigd4",3,0,"chr3:84397495-84400954"
,"Tmem154",3,119,"chr3:84470113-84508497"
,"Fbxw7",3,82,"chr3:84619498-84783120"
,"Dear1",3,0,"chr3:84768977-84769502"
,"1700036G14Rik",3,0,"chr3:85121440-85135949"
,"Pet112l",3,28,"chr3:85378050-85458392"
,"Fam160a1",3,2,"chr3:85463984-85550131"
,"Glt28d2",3,2,"chr3:85673767-85691440"
,"Prss48",3,1,"chr3:85797731-85806413"
,"Sh3d19",3,37,"chr3:85888355-85934443"
,"Rps3a",3,0,"chr3:85941861-85946590"
,"Snord73a",3,2,"chr3:85942712-85942780"
,"Rnu73b",3,0,"chr3:85944538-85944609"
,"Lrba",3,92,"chr3:86028611-86586616"
,"Mab21l2",3,0,"chr3:86349502-86352205"
,"Dclk2",3,34,"chr3:86590071-86724806"
,"Cd1d2",3,4,"chr3:86790507-86793454"
,"Cd1d1",3,83,"chr3:86799757-86803262"
,"Kirrel",3,63,"chr3:86882513-86978669"
,"Fcrls",3,1,"chr3:87054886-87067446"
,"Cd5l",3,380,"chr3:87161802-87174996"
,"Fcrl1",3,287,"chr3:87180308-87196055"
,"Fcrl5",3,133,"chr3:87239703-87304600"
