"gene_id","gene_name","chromosome","count","locus"
,"Pex14",4,30,"chr4:148334643-148473921"
,"Dffa",4,324,"chr4:148478261-148494759"
,"Cort",4,1,"chr4:148499299-148500850"
,"Apitd1",4,109,"chr4:148502457-148511709"
,"Pgd",4,507,"chr4:148524093-148540816"
,"Kif1b",4,566,"chr4:148550429-148681807"
,"Ube4b",4,258,"chr4:148702524-148800740"
,"Rbp7",4,0,"chr4:148823810-148829077"
,"Nmnat1",4,17,"chr4:148842895-148859251"
,"Lzic",4,158,"chr4:148859441-148870776"
,"Ctnnbip1",4,83,"chr4:148892349-148940546"
,"Clstn1",4,95,"chr4:148960746-149022008"
,"Pik3cd",4,1649,"chr4:149023276-149075738"
,"Tmem201",4,171,"chr4:149089492-149112145"
,"Slc25a33",4,42,"chr4:149118144-149148376"
,"Spsb1",4,93,"chr4:149270392-149329115"
,"H6pd",4,623,"chr4:149353589-149383132"
,"Mir34a",4,0,"chr4:149442562-149442664"
,"Gpr157",4,135,"chr4:149461611-149480036"
,"Slc2a5",4,1,"chr4:149493452-149518277"
,"Slc2a7",4,0,"chr4:149523080-149542591"
,"Car6",4,0,"chr4:149561124-149575244"
,"Eno1",4,0.00013738,"chr4:149611305-149622982"
,"Gm5506",4,3,"chr4:149611432-149622982"
,"Rere",4,650,"chr4:149656024-149996075"
,"Slc45a1",4,0,"chr4:150003504-150026283"
,"1700045H11Rik",4,0,"chr4:150202333-150229058"
,"Errfi1",4,909,"chr4:150229199-150242989"
,"Park7",4,481,"chr4:150271241-150284030"
,"Tnfrsf9",4,143,"chr4:150294263-150320211"
,"Uts2",4,1,"chr4:150371205-150375919"
,"Per3",4,234,"chr4:150377763-150418731"
,"Vamp3",4,352,"chr4:150421413-150432062"
,"Camta1",4,28,"chr4:150433631-151235877"
,"Dnajc11",4,354,"chr4:151307828-151356068"
,"Thap3",4,283,"chr4:151356746-151363095"
,"Phf13",4,133,"chr4:151363739-151370288"
,"Klhl21",4,340,"chr4:151382999-151391786"
,"Zbtb48",4,166,"chr4:151393884-151401780"
,"Tas1r1",4,7,"chr4:151402022-151412599"
,"Nol9",4,526,"chr4:151413435-151435603"
,"Plekhg5",4,86,"chr4:151470827-151489509"
,"Tnfrsf25",4,64,"chr4:151490451-151494220"
,"Espn",4,9,"chr4:151494984-151526316"
,"Hes2",4,0,"chr4:151532975-151536578"
,"Acot7",4,87,"chr4:151552208-151645964"
,"Gpr153",4,60,"chr4:151648470-151659446"
,"Hes3",4,0,"chr4:151660080-151665771"
,"Icmt",4,591.999,"chr4:151671322-151681235"
,"Rnf207",4,2.00098,"chr4:151681131-151692734"
,"Rpl22",4,1901,"chr4:151699986-151708180"
,"Chd5",4,2,"chr4:151712759-151764303"
,"Kcnab2",4,898,"chr4:151764848-151851658"
,"Nphp4",4,11,"chr4:151852250-151937293"
,"Gm833",4,0,"chr4:152071648-152075031"
,"Ajap1",4,0,"chr4:152747329-152856939"
,"BC039966",4,0,"chr4:153322563-153324585"
,"A430005L14Rik",4,127,"chr4:153331345-153336033"
,"Dffb",4,182,"chr4:153338557-153349190"
,"BC046331",4,128,"chr4:153349669-153381334"
,"Lrrc47",4,351.426,"chr4:153385911-153395621"
,"1190007F08Rik",4,160.574,"chr4:153394578-153400153"
,"Ccdc27",4,1,"chr4:153400752-153416786"
,"Trp73",4,5,"chr4:153430357-153514317"
,"Wdr8",4,162,"chr4:153516480-153530927"
,"Tprgl",4,927,"chr4:153531594-153534793"
,"Megf6",4,55,"chr4:153544821-153649830"
,"Arhgef16",4,2,"chr4:153652578-153674004"
,"Prdm16",4,41,"chr4:153690233-154010982"
,"5930403L14Rik",4,4,"chr4:154004799-154010476"
,"Actrt2",4,0,"chr4:154040536-154041976"
,"Ttc34",4,0,"chr4:154230308-154241236"
,"Mmel1",4,0,"chr4:154243693-154269639"
,"2810405K02Rik",4,19,"chr4:154270538-154273152"
,"Tnfrsf14",4,247,"chr4:154296318-154302186"
,"Hes5",4,16,"chr4:154335031-154336480"
,"Pank4",4,322,"chr4:154338241-154355047"
,"Plch2",4,2,"chr4:154357223-154385093"
,"Pex10",4,97,"chr4:154441138-154446515"
,"Rer1",4,628,"chr4:154448220-154460406"
,"Morn1",4,19,"chr4:154460685-154519616"
,"Ski",4,230,"chr4:154528183-154596644"
,"2610002J02Rik",4,296,"chr4:154624074-154630796"
,"Prkcz",4,18,"chr4:154634228-154735500"
,"Gabrd",4,1,"chr4:154759087-154772178"
,"2010015L04Rik",4,9,"chr4:154783298-154817219"
,"Tmem52",4,1,"chr4:154843222-154844967"
,"Gnb1",4,281,"chr4:154865469-154933378"
,"Nadk",4,601,"chr4:154936500-154965110"
,"Slc35e2",4,538.967,"chr4:154975524-154997450"
,"Gm16023",4,70.0335,"chr4:154982405-154998864"
,"Cdk11b",4,1077,"chr4:154998977-155024041"
,"Mmp23",4,142,"chr4:155024763-155027493"
,"Mib2",4,296,"chr4:155028580-155043363"
,"B930041F14Rik",4,36,"chr4:155068450-155070592"
,"Ssu72",4,788,"chr4:155078923-155107982"
,"Gm5151",4,4,"chr4:155108912-155114673"
,"Atad3a",4,214,"chr4:155114748-155135207"
,"2610204G22Rik",4,35,"chr4:155135300-155137669"
,"Vwa1",4,201,"chr4:155142603-155148670"
,"Tmem88b",4,6,"chr4:155155699-155159983"
,"Mrpl20",4,466,"chr4:155177726-155182938"
,"Ccnl2",4,1905,"chr4:155186597-155198652"
,"Aurkaip1",4,469,"chr4:155205377-155207207"
,"Mxra8",4,231,"chr4:155213788-155218211"
,"Dvl1",4,798,"chr4:155221520-155233412"
,"Tas1r3",4,23,"chr4:155233378-155237462"
,"Gltpd1",4,140,"chr4:155238831-155243549"
,"Cpsf3l",4,495.719,"chr4:155243675-155263212"
,"Pusl1",4,127.281,"chr4:155262968-155265871"
,"Acap3",4,245,"chr4:155265983-155281360"
,"Ube2j2",4,44.7536,"chr4:155317939-155333713"
,"Gm5801",4,39,"chr4:155320361-155331710"
,"Fam132a",4,80,"chr4:155336420-155340738"
,"B3galt6",4,117,"chr4:155363574-155366787"
,"Sdf4",4,1827,"chr4:155367022-155387719"
,"Tnfrsf4",4,187,"chr4:155387803-155390698"
,"Gm10560",4,16,"chr4:155395753-155397933"
,"Tnfrsf18",4,195,"chr4:155400450-155403000"
,"Ttll10",4,2,"chr4:155408945-155424926"
,"Mir429",4,0,"chr4:155428013-155428096"
,"Mir200a",4,0,"chr4:155429004-155429094"
,"Mir200b",4,0,"chr4:155429789-155429859"
,"9430015G10Rik",4,649,"chr4:155484106-155501372"
,"9930005F22Rik",4,5,"chr4:155506278-155507528"
,"Agrn",4,450,"chr4:155539398-155571597"
,"Isg15",4,248,"chr4:155573532-155574927"
,"AW011738",4,387,"chr4:155577392-155580137"
,"2310042D19Rik",4,85,"chr4:155590035-155595416"
,"Plekhn1",4,183,"chr4:155595564-155602651"
,"Klhl17",4,397,"chr4:155603152-155608966"
,"V1rg10",5,0,"chr5:3000100-3001111"
,"Cdk6",5,57,"chr5:3344311-3522225"
,"Fam133b",5,165,"chr5:3543832-3570546"
,"1700109H08Rik",5,8.12526,"chr5:3571715-3584341"
,"Pex1",5,135.471,"chr5:3596065-3637101"
,"C030048B08Rik",5,228.404,"chr5:3583977-3596547"
,"Gatad1",5,133,"chr5:3639960-3647936"
,"4930511M11Rik",5,0,"chr5:3657003-3679544"
,"Ankib1",5,293,"chr5:3689999-3803109"
,"Krit1",5,849,"chr5:3803164-3844515"
,"4932412H11Rik",5,16,"chr5:3845172-3866596"
,"Mterf",5,0,"chr5:3890580-3893933"
,"Akap9",5,1244,"chr5:3928185-4080204"
,"Cyp51",5,521,"chr5:4080673-4104697"
,"Gm9897",5,0,"chr5:4192366-4197651"
,"Fzd1",5,218,"chr5:4753838-4758216"
,"Cdk14",5,253,"chr5:4803384-5380251"
,"1700015F17Rik",5,0,"chr5:5437826-5479143"
,"Cldn12",5,89,"chr5:5505014-5514976"
,"Gtpbp10",5,19,"chr5:5537456-5559501"
,"Gm8773",5,14,"chr5:5573798-5576203"
,"A330021E22Rik",5,1,"chr5:5580981-5664232"
,"Steap2",5,30,"chr5:5664830-5694568"
,"Steap1",5,1,"chr5:5736321-5749317"
,"Zfp804b",5,0,"chr5:6769029-7344378"
,"4921511H03Rik",5,0,"chr5:7304163-7311491"
,"Steap4",5,43,"chr5:7960471-7982213"
,"Sri",5,1494,"chr5:8046079-8069245"
,"Adam22",5,193,"chr5:8072351-8368081"
,"Dbf4",5,375,"chr5:8396968-8422716"
,"Slc25a40",5,5,"chr5:8422849-8454793"
,"Rundc3b",5,90,"chr5:8490335-8622952"
,"Abcb1a",5,95,"chr5:8660091-8748570"
,"Abcb1b",5,166,"chr5:8798146-8866314"
,"Abcb4",5,50,"chr5:8893720-8959226"
,"Crot",5,502,"chr5:8966047-8997146"
,"4930420K17Rik",5,676.879,"chr5:9100736-9118983"
,"Dmtf1",5,763.121,"chr5:9118867-9161776"
,"9330182L06Rik",5,3,"chr5:9266192-9480717"
,"Mir879",5,0,"chr5:9375703-9375779"
,"Grm3",5,0,"chr5:9485235-9725352"
,"Gm6455",5,0,"chr5:10865028-10870808"
,"Speer1-ps1",5,0,"chr5:11340407-11346273"
,"Gm6460",5,0,"chr5:11594955-11599480"
,"1700003C15Rik",5,0,"chr5:11749832-11769308"
,"4933402N22Rik",5,0,"chr5:11918042-11922804"
,"Sema3d",5,275,"chr5:12383165-12588943"
,"Sema3a",5,58,"chr5:13396783-13603485"
,"Speer3",5,0,"chr5:13791618-13796819"
,"Sema3e",5,4,"chr5:14025275-14256689"
,"Pclo",5,0,"chr5:14514917-14863459"
,"Gm9758",5,0,"chr5:14910123-14914889"
,"Speer4e",5,0,"chr5:14933630-14938475"
,"Speer8-ps1",5,0,"chr5:14945293-14978541"
,"Gm17019",5,0,"chr5:15028949-15033007"
,"Speer4d",5,0,"chr5:15124916-15129682"
,"Speer7-ps1",5,0,"chr5:15186527-15220414"
,"4930519H02Rik",5,0,"chr5:15369745-15389584"
,"Cacna2d1",5,56,"chr5:15440508-15880329"
,"Hgf",5,12,"chr5:16059367-16125257"
,"Speer4f",5,0,"chr5:16981939-16986754"
,"Sema3c",5,112,"chr5:17080633-17236085"
,"Mir5109",5,0,"chr5:17282566-17282653"
,"Cd36",5,1808,"chr5:17287507-17394777"
,"Gnat3",5,0,"chr5:17468387-17525486"
,"Gnai1",5,28,"chr5:17770952-17866231"
,"Magi2",5,18,"chr5:18732863-20210610"
,"Phtf2",5,549,"chr5:20264481-20387942"
,"Tmem60",5,85,"chr5:20388270-20392688"
,"Rsbn1l",5,918.541,"chr5:20398841-20457640"
,"A630072M18Rik",5,291.459,"chr5:20456806-20462216"
,"Ptpn12",5,389,"chr5:20492462-20561615"
,"Pion",5,599,"chr5:20692084-20797519"
,"Ccdc146",5,3,"chr5:20798778-20930495"
,"Fgl2",5,1107,"chr5:20878490-20884204"
,"Fam185a",5,199,"chr5:20930720-20987942"
,"Fbxl13",5,2,"chr5:20989664-21151423"
,"Lrrc17",5,7,"chr5:21049344-21081720"
,"Armc10",5,88,"chr5:21151801-21168410"
,"Napepld",5,44,"chr5:21168720-21207163"
,"Pmpcb",5,548,"chr5:21242977-21262970"
,"Dnajc2",5,322,"chr5:21263094-21290983"
,"Psmc2",5,420,"chr5:21291100-21309602"
,"Slc26a5",5,0,"chr5:21316472-21371422"
,"Reln",5,65,"chr5:21390271-21850523"
,"Orc5",5,248,"chr5:21992306-22056149"
,"Gm15421",5,3,"chr5:22034038-22034848"
,"A930003O13Rik",5,0,"chr5:22244728-22252702"
,"Lhfpl3",5,0,"chr5:22252010-22781415"
,"5031425E22Rik",5,314,"chr5:22937625-22940171"
,"Mll5",5,603.584,"chr5:22940246-23010047"
,"Srpk2",5,471.416,"chr5:23009173-23122389"
,"AI506816",5,9,"chr5:23198078-23218485"
,"Mir3096",5,0,"chr5:23216793-23216894"
,"Pus7",5,139,"chr5:23246513-23289479"
,"Rint1",5,241,"chr5:23293561-23326187"
,"Tomm7",5,376,"chr5:23344761-23349963"
,"2700038G22Rik",5,198,"chr5:23356414-23360851"
,"Mir3096b",5,0,"chr5:23358018-23358109"
,"Snord93",5,0,"chr5:23358050-23358095"
,"Fam126a",5,850,"chr5:23466753-23536501"
,"Klhl7",5,173,"chr5:23606407-23667049"
,"Nupl2",5,97,"chr5:23670780-23689826"
,"Mir684-1",5,0,"chr5:23763345-23763430"
,"Kcnh2",5,10,"chr5:23825406-23857422"
,"Nos3",5,43.8356,"chr5:23870636-23890292"
,"Atg9b",5,3.16436,"chr5:23889998-23897961"
,"Abcb8",5,115,"chr5:23899973-23915765"
,"Accn3",5,0,"chr5:23919268-23923652"
,"Cdk5",5,182,"chr5:23924059-23929348"
,"Slc4a2",5,232,"chr5:23931049-23946765"
,"Fastk",5,382,"chr5:23946857-23951053"
,"Tmub1",5,48,"chr5:23951280-23953664"
,"Agap3",5,106,"chr5:23957994-24007865"
,"Gbx1",5,0,"chr5:24010243-24032666"
,"Asb10",5,1,"chr5:24038514-24046266"
,"4931409K22Rik",5,0,"chr5:24049251-24061287"
,"Abcf2",5,65,"chr5:24071158-24083285"
,"Chpf2",5,184,"chr5:24092567-24098304"
,"Mir671",5,0,"chr5:24097931-24098029"
,"Smarcd3",5,30,"chr5:24098439-24107820"
,"1700022A21Rik",5,0,"chr5:24151270-24154678"
,"Nub1",5,481,"chr5:24191632-24216373"
,"Wdr86",5,36,"chr5:24218086-24236498"
,"Crygn",5,8,"chr5:24256819-24263661"
,"Rheb",5,107,"chr5:24308640-24348179"
,"Prkag2",5,125,"chr5:24368552-24606460"
,"4933426D04Rik",5,8,"chr5:24408386-24412667"
,"2900005J15Rik",5,26,"chr5:24606792-24608825"
,"Galntl5",5,0,"chr5:24687297-24726107"
,"Galnt11",5,376,"chr5:24728710-24771736"
,"Mll3",5,981,"chr5:24777611-25004601"
,"4831440E17Rik",5,108,"chr5:25005614-25010291"
,"Cct8l1",5,1,"chr5:25021884-25023845"
,"1700096K18Rik",5,48,"chr5:25035835-25037284"
,"Xrcc2",5,131,"chr5:25195633-25211615"
,"Actr3b",5,20,"chr5:25265843-25356159"
,"Speer4a",5,0,"chr5:26360809-26366045"
,"Gm10471",5,0,"chr5:26408711-26415804"
,"5031410I06Rik",5,0,"chr5:26425207-26431854"
,"Gm10220",5,0,"chr5:26441303-26447965"
,"4930584F24Rik",5,0,"chr5:26786609-26819854"
,"Dpp6",5,7,"chr5:27143896-28054040"
,"Speer4b",5,0,"chr5:27822348-27827932"
,"Paxip1",5,151,"chr5:28067204-28117879"
,"Htr5a",5,0,"chr5:28168486-28181626"
,"Insig1",5,14,"chr5:28397951-28405202"
,"En2",5,0,"chr5:28492235-28498706"
,"Cnpy1",5,0,"chr5:28532002-28564413"
,"Rbm33",5,1279,"chr5:28643728-28745782"
,"Shh",5,0,"chr5:28783379-28793641"
,"9530036O11Rik",5,0,"chr5:28793523-29045749"
,"Rnf32",5,14,"chr5:29524545-29551831"
,"Lmbr1",5,83,"chr5:29556341-29704930"
,"Nom1",5,330,"chr5:29761206-29778709"
,"Mnx1",5,0,"chr5:29800362-29805010"
,"Ube3c",5,261,"chr5:29895781-30002617"
,"Gm5129",5,2,"chr5:30061873-30062476"
,"Dnajb6",5,3,"chr5:30062437-30113018"
,"Il6",5,3,"chr5:30339700-30346508"
,"Tyms",5,138,"chr5:30384739-30400165"
,"Gm4961",5,0,"chr5:30419493-30424221"
,"3110082J24Rik",5,0,"chr5:30430123-30432626"
,"Hadha",5,685,"chr5:30444843-30481520"
,"Fam59b",5,0,"chr5:30431735-30444920"
,"Hadhb",5,6,"chr5:30481861-30511123"
,"Mir1960",5,0,"chr5:30497278-30497356"
,"Gpr113",5,2,"chr5:30519970-30532262"
,"Ept1",5,331,"chr5:30559157-30598976"
,"Ccdc164",5,6,"chr5:30607913-30668993"
,"Otof",5,0,"chr5:30669350-30764305"
,"1700001C02Rik",5,0,"chr5:30768449-30786460"
,"Cib4",5,0,"chr5:30787956-30848209"
,"Gm9899",5,4,"chr5:30876359-30890992"
,"Kcnk3",5,8,"chr5:30890542-30927643"
,"4930471M23Rik",5,199,"chr5:30950311-30962102"
,"Cenpa",5,495,"chr5:30969274-30977199"
,"Dpysl5",5,1,"chr5:31014267-31101742"
,"Mapre3",5,0,"chr5:31117128-31168479"
,"Tmem214",5,500,"chr5:31172019-31179840"
,"Agbl5",5,37,"chr5:31191224-31209039"
,"Ost4",5,52,"chr5:31208890-31210161"
,"Emilin1",5,578,"chr5:31216158-31223646"
,"Khk",5,124,"chr5:31224267-31233619"
,"Cgref1",5,8,"chr5:31235515-31247853"
,"Abhd1",5,0,"chr5:31252438-31257468"
,"Preb",5,745,"chr5:31254039-31262734"
,"Tcf23",5,15,"chr5:31271049-31279391"
,"Slc5a6",5,50,"chr5:31338408-31351297"
,"0610007C21Rik",5,235,"chr5:31351012-31356996"
,"Cad",5,306,"chr5:31357183-31380852"
,"Slc30a3",5,0,"chr5:31388478-31395900"
,"Dnajc5g",5,0,"chr5:31410691-31414897"
,"Trim54",5,0,"chr5:31418984-31439999"
,"Ucn",5,0,"chr5:31440361-31441268"
,"Mpv17",5,130,"chr5:31443033-31456615"
,"Gtf3c2",5,411,"chr5:31458378-31482517"
,"Eif2b4",5,166,"chr5:31489930-31495512"
,"Snx17",5,391,"chr5:31495676-31501273"
,"Zfp513",5,206,"chr5:31501353-31504676"
,"Ppm1g",5,532,"chr5:31505040-31522918"
,"Nrbp1",5,719,"chr5:31543290-31553935"
,"Krtcap3",5,50,"chr5:31554078-31555570"
,"Ift172",5,173,"chr5:31555651-31593487"
,"Fndc4",5,23,"chr5:31594618-31598250"
,"Gckr",5,0,"chr5:31599953-31629675"
,"Zfp512",5,456,"chr5:31754808-31784126"
,"4930548H24Rik",5,1,"chr5:31788231-31790635"
,"Gpn1",5,257,"chr5:31797133-31814000"
,"Supt7l",5,139,"chr5:31816941-31829135"
,"Slc4a1ap",5,206,"chr5:31829367-31856411"
,"Mrpl33",5,776,"chr5:31916323-31925017"
,"Rbks",5,26,"chr5:31926811-31999983"
,"Bre",5,95,"chr5:32000422-32387112"
,"Fosl2",5,108,"chr5:32438844-32460212"
,"Plb1",5,4,"chr5:32535080-32666729"
,"Ppp1cb",5,1079,"chr5:32761342-32796085"
,"Yes1",5,65,"chr5:32913543-32989439"
,"Pisd",5,165,"chr5:33078961-33128275"
,"C330019G07Rik",5,436,"chr5:33131855-33196879"
,"Depdc5",5,162,"chr5:33206369-33336882"
,"Ywhah",5,53,"chr5:33361464-33370615"
,"Slc5a1",5,0,"chr5:33446867-33505348"
,"Spon2",5,99,"chr5:33556166-33560887"
,"Ctbp1",5,224,"chr5:33590371-33617653"
,"Maea",5,158,"chr5:33678220-33715943"
,"4933407H18Rik",5,458,"chr5:33721344-33762403"
,"Fam53a",5,125,"chr5:33943001-33972284"
,"Slbp",5,218,"chr5:33982710-33994955"
,"Tmem129",5,189,"chr5:33995864-34000481"
,"Tacc3",5,250,"chr5:34000795-34014846"
,"Fgfr3",5,65,"chr5:34064372-34079717"
,"Letm1",5,255,"chr5:34084000-34125353"
,"Whsc1",5,454,"chr5:34185760-34240615"
,"Whsc2",5,99,"chr5:34240828-34278907"
,"Gm1673",5,0,"chr5:34326122-34327655"
,"Nat8l",5,16,"chr5:34338632-34348565"
,"Poln",5,18.1702,"chr5:34349846-34512097"
,"Haus3",5,247.83,"chr5:34496547-34512073"
,"4930557J02Rik",5,0,"chr5:34461388-34477988"
,"Mxd4",5,261,"chr5:34519228-34530359"
,"Zfyve28",5,35,"chr5:34537542-34630973"
,"Rnf4",5,340,"chr5:34679038-34696079"
,"Fam193a",5,85,"chr5:34712581-34829107"
,"Tnip2",5,163,"chr5:34838744-34856628"
,"Sh3bp2",5,664,"chr5:34868432-34906288"
,"Add1",5,1183,"chr5:34916362-34974954"
,"Mfsd10",5,209,"chr5:34976295-34979763"
,"Nop14",5,349,"chr5:34981184-35002797"
,"Grk4",5,18,"chr5:35003027-35097952"
,"Htt",5,382,"chr5:35104388-35255170"
,"A930005I04Rik",5,21,"chr5:35258563-35266488"
,"Rgs12",5,110,"chr5:35292096-35376242"
,"Mir3097",5,0,"chr5:35363697-35363764"
,"Hgfac",5,4,"chr5:35384201-35391085"
,"Dok7",5,0,"chr5:35399732-35430480"
,"Lrpap1",5,472,"chr5:35434154-35448346"
,"Adra2c",5,4,"chr5:35621214-35624412"
,"4930478P22Rik",5,0,"chr5:35704201-35710326"
,"Hmx1",5,0,"chr5:35731765-35735521"
,"Cpz",5,2,"chr5:35844866-35868275"
,"2310079F23Rik",5,117,"chr5:35898857-35917719"
,"4931431C16Rik",5,9.51057,"chr5:35923875-35931412"
,"Acox3",5,1036.49,"chr5:35925708-35956450"
,"Htra3",5,134,"chr5:35994681-36022431"
,"Sh3tc1",5,176,"chr5:36039828-36071925"
,"Ablim2",5,46,"chr5:36100528-36227628"
,"Afap1",5,118,"chr5:36235967-36346571"
,"Sorcs2",5,62,"chr5:36359829-36740788"
,"Psapl1",5,0,"chr5:36546669-36549216"
,"Grpel1",5,278.646,"chr5:36807833-36816726"
,"Tada2b",5,174.354,"chr5:36816318-36826934"
,"Ccdc96",5,5,"chr5:36827236-36830820"
,"Tbc1d14",5,698,"chr5:36833252-36928875"
,"D5Ertd579e",5,190,"chr5:36943137-37087208"
,"Cno",5,154,"chr5:37138612-37139918"
,"Mrfap1",5,63,"chr5:37186105-37187993"
,"Man2b2",5,383,"chr5:37198051-37221888"
,"Ppp2r2c",5,0,"chr5:37259808-37346317"
,"4933401P06Rik",5,0,"chr5:37264833-37268118"
,"Wfs1",5,83,"chr5:37357342-37380221"
,"Jakmip1",5,206,"chr5:37442095-37516537"
,"Crmp1",5,6,"chr5:37633318-37683372"
,"Evc",5,110,"chr5:37690409-37728120"
,"Evc2",5,49,"chr5:37729716-37816293"
,"Stk32b",5,0,"chr5:37838063-38108392"
,"Cytl1",5,11,"chr5:38126757-38131059"
,"Msx1",5,18.1942,"chr5:38211729-38215824"
,"Msx1as",5,4.80581,"chr5:38211802-38213990"
,"Stx18",5,120,"chr5:38430473-38528057"
,"Nsg1",5,11,"chr5:38528431-38550706"
,"Zbtb49",5,89,"chr5:38591282-38611667"
,"Lyar",5,274,"chr5:38611720-38625545"
,"Tmem128",5,486,"chr5:38651613-38660857"
,"Otop1",5,0,"chr5:38668642-38695456"
,"Drd5",5,34,"chr5:38710747-38713549"
,"4930487D11Rik",5,0,"chr5:38735627-38740436"
,"Slc2a9",5,117,"chr5:38740511-38893391"
,"Wdr1",5,1834,"chr5:38918051-38952834"
,"Zfp518b",5,116,"chr5:39059722-39076065"
,"Clnk",5,10,"chr5:39097698-39267932"
,"4930513D17Rik",5,0,"chr5:39852987-39994813"
,"Hs3st1",5,146,"chr5:40005173-40035870"
,"Rab28",5,287,"chr5:42016214-42099394"
,"Nkx3-2",5,4,"chr5:42152721-42155459"
,"Bod1l",5,1041,"chr5:42178777-42235554"
,"Gm7854",5,0,"chr5:43542924-43626593"
,"Cpeb2",5,86,"chr5:43624701-43680963"
,"C1qtnf7",5,144,"chr5:43906807-44007825"
,"Cc2d2a",5,77,"chr5:44053617-44132209"
,"Fbxl5",5,492,"chr5:44135856-44173388"
,"Bst1",5,306,"chr5:44210131-44234707"
,"Cd38",5,1605,"chr5:44260065-44303613"
,"Fgfbp1",5,4,"chr5:44370098-44373001"
,"Prom1",5,8,"chr5:44384860-44492975"
,"Tapt1",5,761,"chr5:44566400-44617845"
,"Ldb2",5,52,"chr5:44863371-45190946"
,"Qdpr",5,482,"chr5:45825270-45841468"
,"Clrn2",5,0,"chr5:45844989-45855388"
,"Lap3",5,349,"chr5:45884612-45903930"
,"Med28",5,714,"chr5:45911467-45920523"
,"Fam184b",5,8,"chr5:45920943-46030740"
,"Ncapg",5,256.426,"chr5:46061163-46091786"
,"Lcorl",5,107.574,"chr5:46088422-46248779"
,"Gm3414",5,92,"chr5:46110905-46118817"
,"Slit2",5,11,"chr5:48374393-48697017"
,"Mir218-1",5,0,"chr5:48615180-48615290"
,"Pacrgl",5,91,"chr5:48763630-48779995"
,"Kcnip4",5,8.14986,"chr5:48780741-49676898"
,"5730480H06Rik",5,85.8501,"chr5:48786811-48805533"
,"Gpr125",5,62,"chr5:50351189-50450235"
,"4930448I18Rik",5,0,"chr5:50542571-50547331"
,"Ppargc1a",5,15,"chr5:51845487-51945160"
,"Dhx15",5,830,"chr5:52541447-52581758"
,"9230114K14Rik",5,9,"chr5:52581919-52589223"
,"C130083M11Rik",5,13,"chr5:52591222-52607672"
,"Sod3",5,142,"chr5:52755042-52760977"
,"Ccdc149",5,36,"chr5:52765889-52862782"
,"Lgi2",5,3,"chr5:52929102-52957519"
,"8030423F21Rik",5,0,"chr5:52998788-53010250"
,"Sepsecs",5,128,"chr5:53034645-53060940"
,"Pi4k2b",5,167,"chr5:53132812-53160579"
,"Zcchc4",5,75,"chr5:53174305-53211004"
,"Anapc4",5,555,"chr5:53225373-53257973"
,"5033403H07Rik",5,0,"chr5:53364250-53383531"
,"Slc34a2",5,0,"chr5:53440591-53462902"
,"Sel1l3",5,5,"chr5:53498321-53604691"
,"1810013D10Rik",5,204,"chr5:53658344-53669779"
,"Rbpj",5,165,"chr5:53947017-54048684"
,"Cckar",5,2,"chr5:54089723-54098943"
,"Tbc1d19",5,61,"chr5:54200865-54295619"
,"Stim2",5,226,"chr5:54389761-54512296"
,"Gm10440",5,0,"chr5:54741230-54749781"
,"4932441J04Rik",5,0,"chr5:57961322-58109158"
,"Pcdh7",5,61,"chr5:58109259-58523479"
,"4930459L07Rik",5,0,"chr5:58834478-58844237"
,"4933402J10Rik",5,0,"chr5:60354357-60377241"
,"G6pd2",5,0,"chr5:62200081-62201716"
,"Arap2",5,748,"chr5:62993684-63157416"
,"Gm17384",5,6,"chr5:63205061-63279557"
,"3110047P20Rik",5,1,"chr5:64040341-64201782"
,"0610040J01Rik",5,9,"chr5:64203733-64290858"
,"Rell1",5,180,"chr5:64300136-64360136"
,"5830416I19Rik",5,0,"chr5:64436211-64441465"
,"Pgm1",5,151,"chr5:64484188-64519397"
,"Tbc1d1",5,644,"chr5:64551449-64742725"
,"1700027F09Rik",5,0,"chr5:64846051-64859181"
,"C030018K13Rik",5,2,"chr5:64868246-64875205"
,"Gm3716",5,2,"chr5:64985101-65001938"
,"Klf3",5,288,"chr5:65194761-65221368"
,"Tlr1",5,1305,"chr5:65316072-65323938"
,"Tlr6",5,50,"chr5:65344333-65351273"
,"Fam114a1",5,209,"chr5:65361313-65433140"
,"Mir574",5,0,"chr5:65361556-65361634"
,"Klhl5",5,412,"chr5:65522469-65559381"
,"Wdr19",5,36,"chr5:65590934-65651654"
,"Rfc1",5,1079,"chr5:65653090-65726878"
,"Klb",5,6,"chr5:65739649-65775242"
,"Rpl9",5,0,"chr5:65779602-65782670"
,"Lias",5,254,"chr5:65782735-65800446"
,"Ugdh",5,211,"chr5:65804460-65827081"
,"1110003E01Rik",5,2075,"chr5:65839993-65884074"
,"Ube2k",5,111,"chr5:65928499-65990228"
,"Pds5a",5,351,"chr5:66006498-66089095"
,"N4bp2",5,304,"chr5:66154759-66218023"
,"Rhoh",5,1222,"chr5:66254807-66287939"
,"Chrna9",5,0,"chr5:66358362-66368725"
,"9130230L23Rik",5,5,"chr5:66379166-66395524"
,"Rbm47",5,198,"chr5:66407795-66543163"
,"1700126H18Rik",5,0,"chr5:66557845-66582574"
,"Nsun7",5,1,"chr5:66651363-66689255"
,"Apbb2",5,139,"chr5:66689963-67010056"
,"Uchl1",5,10,"chr5:67067359-67078473"
,"Limch1",5,559,"chr5:67137078-67448398"
,"Phox2b",5,0,"chr5:67485635-67490365"
